epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
414,0.607122,2.208612,0.817975,0.713983,0.726323,573.574109
415,0.583950,1.978157,0.813993,0.721781,0.738089,573.938429
416,0.579701,2.120517,0.810011,0.730513,0.732613,573.156730
417,0.597383,2.171717,0.788396,0.697016,0.722728,572.972652
418,0.610150,2.111163,0.794084,0.658416,0.675961,572.776106
419,0.592003,2.037345,0.773038,0.682790,0.720591,573.162668
420,0.580923,2.037651,0.771331,0.682868,0.716820,573.338148
421,0.594885,2.048424,0.803754,0.706814,0.730199,572.520902
422,0.587154,2.224401,0.808874,0.729202,0.741851,573.208836
423,0.608395,2.009518,0.810580,0.721752,0.750361,573.186751
424,0.583394,2.105445,0.803185,0.700484,0.709270,573.103838
425,0.588550,2.059519,0.792947,0.707959,0.738749,573.602383
426,0.587400,2.027272,0.792947,0.721069,0.735079,573.335938
427,0.577461,1.980798,0.810580,0.722121,0.735629,573.818077
428,0.587829,2.094041,0.756542,0.688311,0.710943,573.648614
429,0.575614,2.120441,0.806030,0.683587,0.727174,574.296240
