epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
86,0.887614,0.583516,1.075131,0.755262,0.048652,0.773193,0.756118,0.711451,0.716364,0.001000,0.471721,449.871701
87,0.884883,0.579036,1.059399,0.742674,0.048106,0.772339,0.755549,0.708691,0.712535,0.001000,0.471620,451.734554
88,0.885000,0.581799,1.092200,0.772718,0.048010,0.775754,0.755549,0.696833,0.698562,0.001000,0.471738,451.734393
89,0.880719,0.579241,1.096553,0.786116,0.050170,0.772908,0.754980,0.685180,0.688071,0.001000,0.471583,445.676561
90,0.882186,0.578728,1.065782,0.748767,0.048425,0.775754,0.751565,0.704153,0.706231,0.001000,0.471363,441.727808
91,0.881421,0.575286,1.097374,0.782025,0.048789,0.777746,0.757257,0.690153,0.696454,0.001000,0.471544,443.631623
92,0.881194,0.579988,1.080551,0.764301,0.049143,0.783153,0.758964,0.689801,0.696987,0.001000,0.471614,445.525950
93,0.875857,0.571623,1.048212,0.735686,0.047190,0.781446,0.762664,0.716705,0.724296,0.001000,0.471426,444.679354
94,0.876968,0.574086,1.072872,0.760911,0.047899,0.782584,0.767217,0.697810,0.708957,0.001000,0.471829,442.569313
95,0.879771,0.576830,1.058193,0.745019,0.046961,0.781730,0.771201,0.691695,0.707700,0.001000,0.471707,442.313180
96,0.876171,0.576252,1.065311,0.755174,0.047952,0.779454,0.764940,0.693307,0.703757,0.001000,0.471532,442.261197
97,0.872504,0.570519,1.064091,0.753961,0.048389,0.780876,0.765509,0.688466,0.695698,0.001000,0.471673,442.235295
98,0.869497,0.566542,1.089205,0.773124,0.049392,0.778315,0.762379,0.687341,0.696824,0.001000,0.471884,442.904799
99,0.871463,0.573146,1.085695,0.774346,0.048413,0.779169,0.759533,0.689700,0.696631,0.001000,0.471659,442.144402
100,0.868806,0.566432,1.087194,0.774771,0.049627,0.768640,0.750427,0.683961,0.690958,0.001000,0.471489,442.089500
101,0.885052,0.584797,1.059573,0.747478,0.047999,0.777462,0.764940,0.693802,0.704363,0.001000,0.471528,443.329068
102,0.881989,0.582080,1.084998,0.773612,0.048964,0.778315,0.763233,0.691666,0.701978,0.001000,0.471691,442.679808
103,0.881248,0.581587,1.075976,0.759304,0.049012,0.770916,0.750711,0.690064,0.696515,0.001000,0.471683,442.612789
104,0.879805,0.579640,1.075256,0.766793,0.048068,0.782299,0.765794,0.693494,0.700799,0.001000,0.471819,442.683006
105,0.884521,0.584065,1.067378,0.754715,0.046813,0.787422,0.769493,0.709606,0.712366,0.001000,0.471572,442.260393
106,0.884675,0.586194,1.063742,0.753241,0.047827,0.776892,0.758110,0.703812,0.713973,0.001000,0.471767,442.185644
